,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mnb__alpha,param_preproc,param_vect,param_vect__max_df,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,estimator,param_knn__n_neighbors,param_lsvc__penalty,param_sgd__penalty
8,6.2946849664052325,0.15968722475534614,1.5356103579203289,0.10203402058210599,,,CountVectorizer(),,"{'preproc': None, 'vect': CountVectorizer()}",0.6413043478260869,0.6412092283214001,0.643330681516839,0.6419480858881087,0.000978413659785107,9,perceptron,,,
9,10.759326140085856,0.7659076774564367,3.0170159339904785,0.6667075547258565,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),CountVectorizer(),,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': CountVectorizer()}",0.6203605514316013,0.6247679660567489,0.6229116945107399,0.6226800706663633,0.0018067582615380628,10,perceptron,,,
0,5.257245302200317,0.29743565164488295,1.0261829694112141,0.08730049065622404,,,TfidfVectorizer(),0.4,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.4}",0.7298515376458112,0.741447891805887,0.7364094404667197,0.7359029566394727,0.004747718880467668,3,pa,,,
1,5.302884022394816,0.08442918262490305,0.9990665912628174,0.03923458294981196,,,TfidfVectorizer(),0.6,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.6}",0.7287910922587487,0.741447891805887,0.7411827101564572,0.7371405647403643,0.005904961098812903,1,pa,,,
2,5.214080890019734,0.16198421606702296,1.216923475265503,0.2043407713008503,,,TfidfVectorizer(),0.8,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.8}",0.7250795334040296,0.7393264386104481,0.7369398037655794,0.733781925260019,0.006230180547521801,4,pa,,,
3,5.194368918736775,0.18517053832653926,1.600629409154256,0.10579569419192915,,,TfidfVectorizer(),1.0,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 1.0}",0.735153764581124,0.7366746221161495,0.7361442588172898,0.7359908818381878,0.0006302884438888907,2,pa,,,
4,14.88228972752889,0.36518032721031585,5.833844502766927,0.1916743288347408,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.4,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.4}",0.6990986214209968,0.705648369132856,0.7096260938743039,0.7047910281427189,0.004340368205871626,5,pa,,,
5,14.335165103276571,0.7247606907945655,6.7939991156260175,0.30593197462486743,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.6,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.6}",0.6977730646871686,0.7043224608857067,0.7085653672765845,0.7035536309498199,0.004439352309974578,7,pa,,,
6,14.01038392384847,0.42300873941248146,6.8524119059244795,0.48678881921970807,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.8,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.8}",0.6972428419936373,0.7051180058339963,0.7053831874834261,0.7025813451036865,0.0037764438226814165,8,pa,,,
7,14.237433115641275,0.27957971936148984,5.22301173210144,0.9587958445330923,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),1.0,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 1.0}",0.6975079533404029,0.7051180058339963,0.7085653672765845,0.703730442150328,0.004619567113283234,6,pa,,,
8,6.622655789057414,0.16759727490421442,0.9835480054219564,0.04935496874974689,,,CountVectorizer(),,"{'preproc': None, 'vect': CountVectorizer()}",0.6071049840933191,0.6229116945107399,0.6162821532749934,0.6154329439596842,0.00648094082166859,9,pa,,,
9,10.98692019780477,1.6639227580915033,2.4568470319112143,0.32792127905850743,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),CountVectorizer(),,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': CountVectorizer()}",0.5972958642629904,0.6016971625563511,0.586846990188279,0.5952800056692068,0.0062278765371492455,10,pa,,,
0,3.5847756067911782,0.11085954639576458,166.56421653429666,3.889447753416923,,,TfidfVectorizer(),0.4,"{'knn__n_neighbors': 1, 'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.4}",0.13467656415694593,0.14293290904269423,0.14213736409440467,0.13991561243134829,0.003718776058268449,18,knn,1,,
